YEAR,MO,DY,HR,WS2M,RH2M,T2M
2016,1,28,1,1.88,69.44,11.9
2016,1,28,2,1.98,70.19,11.33
2016,1,28,3,2.01,69.12,10.89
2016,1,28,4,2.13,64.81,10.58
2016,1,28,5,2.2,63.81,10.22
2016,1,28,6,2.24,64.81,9.9
2016,1,28,7,2.18,65.56,10.66
2016,1,28,8,2.59,57.19,13.41
2016,1,28,9,2.39,53.5,15.08
2016,1,28,10,2.16,46.19,17.33
2016,1,28,11,2.21,38.94,19.03
2016,1,28,12,1.95,35.38,20.03
2016,1,28,13,1.78,34.25,20.47
2016,1,28,14,3.23,40.75,19.62
2016,1,28,15,4.06,50.25,18.21
2016,1,28,16,3.33,62.0,16.18
2016,1,28,17,3.09,70.31,13.96
2016,1,28,18,3.54,71.62,13.15
2016,1,28,19,3.74,70.56,12.53
2016,1,28,20,3.33,70.5,12.01
2016,1,28,21,3.26,70.25,11.76
2016,1,28,22,3.27,70.38,11.67
2016,1,28,23,3.17,70.5,11.75
2016,1,29,0,3.17,69.06,12.18
2016,1,29,1,3.29,68.5,12.12
2016,1,29,2,3.46,68.75,11.83
2016,1,29,3,3.56,69.0,11.68
2016,1,29,4,3.71,69.62,11.58
2016,1,29,5,3.84,70.44,11.54
2016,1,29,6,3.89,71.56,11.53
2016,1,29,7,3.89,69.25,12.78
2016,1,29,8,4.06,63.5,14.73
2016,1,29,9,3.66,62.75,15.97
2016,1,29,10,3.94,61.25,17.97
2016,1,29,11,4.22,58.56,19.55
2016,1,29,12,4.12,56.5,20.31
2016,1,29,13,4.11,56.06,20.38
2016,1,29,14,4.22,59.75,19.58
2016,1,29,15,4.27,65.69,18.57
2016,1,29,16,3.7,74.62,17.05
2016,1,29,17,3.07,84.81,14.77
2016,1,29,18,2.75,87.94,14.02
2016,1,29,19,2.52,89.06,13.63
2016,1,29,20,2.38,89.75,13.33
2016,1,29,21,2.32,90.62,13.06
2016,1,29,22,2.38,91.62,12.81
2016,1,29,23,2.51,93.38,12.56
2016,1,30,0,2.61,96.69,12.16
2016,1,30,1,2.78,100.0,11.71
2016,1,30,2,3.16,100.0,11.48
2016,1,30,3,3.71,100.0,11.34
2016,1,30,4,3.78,100.0,11.24
2016,1,30,5,3.5,100.0,11.16
2016,1,30,6,3.32,100.0,11.18
2016,1,30,7,3.24,96.62,12.1
2016,1,30,8,3.62,92.31,13.36
2016,1,30,9,4.29,90.19,14.17
2016,1,30,10,4.46,87.5,14.51
2016,1,30,11,4.43,83.0,14.94
2016,1,30,12,4.67,78.56,15.23
2016,1,30,13,5.05,74.81,15.36
2016,1,30,14,5.2,71.69,15.39
2016,1,30,15,4.9,70.25,15.15
2016,1,30,16,4.17,73.69,14.25
2016,1,30,17,3.76,83.38,12.23
2016,1,30,18,4.0,86.75,11.5
2016,1,30,19,3.71,89.5,10.96
2016,1,30,20,3.23,91.19,10.55
2016,1,30,21,2.86,91.94,10.33
2016,1,30,22,2.64,92.44,10.16
2016,1,30,23,2.55,93.31,9.94
2016,1,31,0,2.4,93.88,9.75
2016,1,31,1,2.19,92.06,9.76
2016,1,31,2,1.59,88.25,9.96
2016,1,31,3,1.05,85.06,10.07
2016,1,31,4,1.56,85.44,9.96
2016,1,31,5,2.47,88.62,9.85
2016,1,31,6,3.59,91.62,10.03
2016,1,31,7,5.03,93.69,10.63
2016,1,31,8,6.32,94.81,11.36
2016,1,31,9,7.07,95.25,12.07
2016,1,31,10,6.57,94.5,12.21
2016,1,31,11,7.78,90.5,10.41
2016,1,31,12,8.19,83.81,9.49
2016,1,31,13,8.17,78.69,9.76
2016,1,31,14,8.58,76.31,9.72
2016,1,31,15,8.85,73.25,9.44
2016,1,31,16,8.62,72.94,9.01
2016,1,31,17,8.28,76.5,8.47
2016,1,31,18,8.62,78.5,8.3
2016,1,31,19,9.27,77.75,8.17
2016,1,31,20,9.46,78.94,7.84
2016,1,31,21,9.46,80.88,7.71
2016,1,31,22,9.65,80.25,7.66
2016,1,31,23,9.7,79.5,7.65
2016,2,1,0,9.78,78.56,7.69
2016,2,1,1,9.77,76.94,7.66
2016,2,1,2,9.21,76.5,7.49
2016,2,1,3,8.74,75.88,7.25
2016,2,1,4,8.36,76.69,6.79
2016,2,1,5,8.03,78.25,6.33
2016,2,1,6,7.49,79.62,5.87
2016,2,1,7,7.48,77.19,6.18
2016,2,1,8,7.92,69.81,7.33
2016,2,1,9,8.62,57.88,8.67
2016,2,1,10,8.92,48.38,9.76
2016,2,1,11,8.86,43.69,10.53
2016,2,1,12,8.44,41.69,11.06
2016,2,1,13,7.97,40.88,11.33
2016,2,1,14,7.53,41.19,11.32
2016,2,1,15,7.12,42.69,10.95
2016,2,1,16,6.5,46.38,10.25
2016,2,1,17,5.5,55.12,8.73
2016,2,1,18,4.93,60.12,8.02
2016,2,1,19,4.51,63.56,7.27
2016,2,1,20,4.4,65.62,6.78
2016,2,1,21,4.28,67.62,6.32
2016,2,1,22,4.07,69.06,5.94
2016,2,1,23,3.79,70.31,5.61
2016,2,2,0,3.71,70.5,5.66
2016,2,2,1,3.7,70.25,5.89
2016,2,2,2,3.74,71.06,5.57
2016,2,2,3,3.71,72.25,5.25
2016,2,2,4,3.69,73.25,5.12
2016,2,2,5,3.43,73.5,5.01
2016,2,2,6,3.09,71.56,5.08
2016,2,2,7,2.73,68.31,6.52
2016,2,2,8,3.04,56.62,8.79
2016,2,2,9,3.51,47.94,10.55
2016,2,2,10,4.18,45.56,11.72
2016,2,2,11,4.77,47.94,12.37
2016,2,2,12,5.28,53.06,12.66
2016,2,2,13,5.66,59.19,12.67
2016,2,2,14,5.88,64.62,12.42
2016,2,2,15,5.73,69.56,11.94
2016,2,2,16,4.9,75.62,11.12
2016,2,2,17,3.63,85.44,9.55
2016,2,2,18,3.34,87.62,9.08
2016,2,2,19,3.09,88.12,8.76
2016,2,2,20,2.9,87.94,8.45
2016,2,2,21,2.75,87.19,8.19
2016,2,2,22,2.63,87.06,7.8
2016,2,2,23,2.59,87.25,7.44
2016,2,3,0,2.65,87.31,7.09
2016,2,3,1,2.72,86.5,6.79
2016,2,3,2,2.8,85.25,6.49
2016,2,3,3,2.86,84.19,6.19
2016,2,3,4,2.85,82.69,5.95
2016,2,3,5,2.65,80.81,5.78
2016,2,3,6,2.5,76.94,5.87
2016,2,3,7,2.53,70.5,7.5
2016,2,3,8,2.98,56.19,9.98
2016,2,3,9,2.53,46.44,11.76
2016,2,3,10,1.64,41.81,13.01
2016,2,3,11,1.17,40.25,13.79
2016,2,3,12,1.33,40.31,14.24
2016,2,3,13,1.84,41.69,14.37
2016,2,3,14,2.27,43.81,14.22
2016,2,3,15,2.55,47.0,13.73
2016,2,3,16,2.5,58.12,12.45
2016,2,3,17,2.6,68.19,10.47
2016,2,3,18,2.67,70.56,9.95
2016,2,3,19,2.63,72.44,9.83
2016,2,3,20,2.51,73.5,9.7
2016,2,3,21,2.57,74.88,9.4
2016,2,3,22,2.62,76.0,9.11
2016,2,3,23,2.47,74.62,9.01
2016,2,4,0,2.28,73.31,8.8
2016,2,4,1,2.33,72.5,8.34
2016,2,4,2,2.56,72.25,7.91
2016,2,4,3,2.91,72.19,7.57
2016,2,4,4,3.01,71.06,7.38
2016,2,4,5,3.07,70.81,7.22
2016,2,4,6,3.15,71.5,7.06
2016,2,4,7,3.02,68.62,8.48
2016,2,4,8,3.28,58.81,10.74
2016,2,4,9,2.78,51.56,12.92
2016,2,4,10,2.06,49.69,14.87
2016,2,4,11,1.77,46.5,16.01
2016,2,4,12,1.97,45.88,16.59
2016,2,4,13,2.28,47.81,16.67
2016,2,4,14,2.64,50.0,16.43
2016,2,4,15,3.03,53.5,15.82
2016,2,4,16,2.89,66.38,14.08
2016,2,4,17,2.93,76.31,11.52
2016,2,4,18,3.12,76.19,10.71
2016,2,4,19,2.93,75.12,10.17
2016,2,4,20,2.56,74.81,9.76
2016,2,4,21,2.3,74.25,9.6
2016,2,4,22,2.24,73.5,9.52
2016,2,4,23,2.27,72.06,9.55
2016,2,5,0,2.26,69.62,9.62
2016,2,5,1,2.05,67.19,9.91
2016,2,5,2,1.74,66.94,10.17
2016,2,5,3,1.54,65.06,10.4
2016,2,5,4,1.44,57.56,10.66
2016,2,5,5,1.33,54.69,10.69
2016,2,5,6,1.39,54.56,10.51
2016,2,5,7,1.47,59.0,11.08
2016,2,5,8,1.8,53.94,13.5
2016,2,5,9,1.81,49.38,15.12
2016,2,5,10,1.7,42.06,16.87
2016,2,5,11,1.36,35.0,18.23
2016,2,5,12,0.9,31.88,19.0
2016,2,5,13,0.53,31.94,19.26
2016,2,5,14,0.68,34.38,19.06
2016,2,5,15,1.04,39.69,18.42
2016,2,5,16,1.38,55.81,16.45
2016,2,5,17,2.03,62.31,13.97
2016,2,5,18,2.27,67.81,12.86
2016,2,5,19,1.98,68.12,12.48
2016,2,5,20,1.59,66.62,12.32
2016,2,5,21,1.46,64.25,12.27
2016,2,5,22,1.67,62.94,12.19
2016,2,5,23,2.14,64.94,11.51
2016,2,6,0,2.22,66.06,10.99
2016,2,6,1,2.28,65.69,10.76
2016,2,6,2,2.61,64.62,10.61
2016,2,6,3,2.78,64.44,10.47
2016,2,6,4,2.54,65.19,10.4
2016,2,6,5,2.44,65.06,10.45
2016,2,6,6,2.38,64.56,10.62
2016,2,6,7,2.11,63.69,11.99
2016,2,6,8,2.16,56.0,14.89
2016,2,6,9,1.85,48.44,16.52
2016,2,6,10,1.17,37.69,18.52
2016,2,6,11,0.14,31.62,19.87
2016,2,6,12,0.74,31.75,20.34
2016,2,6,13,1.12,34.38,20.29
2016,2,6,14,1.41,38.0,19.87
2016,2,6,15,1.62,44.25,18.93
2016,2,6,16,1.65,60.19,16.8
2016,2,6,17,1.98,68.56,14.29
2016,2,6,18,2.32,70.19,13.51
2016,2,6,19,2.58,70.31,13.0
2016,2,6,20,2.74,70.31,12.64
2016,2,6,21,2.79,70.31,12.37
2016,2,6,22,2.73,70.38,12.2
2016,2,6,23,2.65,69.56,12.23
2016,2,7,0,2.63,68.31,12.31
2016,2,7,1,2.65,67.19,12.36
2016,2,7,2,2.69,66.38,12.33
2016,2,7,3,2.77,65.69,12.23
2016,2,7,4,2.83,65.06,12.12
2016,2,7,5,2.76,64.5,11.99
2016,2,7,6,2.57,64.06,11.87
2016,2,7,7,2.19,61.69,13.38
2016,2,7,8,2.04,53.38,16.33
2016,2,7,9,1.75,44.94,18.12
2016,2,7,10,1.71,38.5,20.12
2016,2,7,11,1.89,34.75,21.44
2016,2,7,12,1.91,33.5,22.06
2016,2,7,13,1.75,33.19,22.26
2016,2,7,14,1.31,33.62,22.19
2016,2,7,15,0.69,34.19,21.87
2016,2,7,16,0.36,44.06,20.13
2016,2,7,17,0.91,48.25,17.66
2016,2,7,18,1.28,52.0,16.48
2016,2,7,19,1.54,54.88,15.59
2016,2,7,20,1.71,55.06,15.17
2016,2,7,21,1.84,54.56,14.94
2016,2,7,22,1.95,54.62,14.7
2016,2,7,23,2.06,55.0,14.48
2016,2,8,0,2.2,55.56,14.27
2016,2,8,1,2.31,56.12,14.12
2016,2,8,2,2.41,57.0,13.97
2016,2,8,3,2.52,58.0,13.81
2016,2,8,4,2.6,59.19,13.61
2016,2,8,5,2.59,60.31,13.42
2016,2,8,6,2.47,61.06,13.29
2016,2,8,7,2.31,58.75,14.76
2016,2,8,8,3.04,48.88,17.65
2016,2,8,9,3.01,42.69,19.51
2016,2,8,10,2.69,37.62,21.14
2016,2,8,11,2.58,33.81,22.37
2016,2,8,12,2.38,30.81,23.27
2016,2,8,13,2.2,29.5,23.66
2016,2,8,14,1.83,29.69,23.66
2016,2,8,15,1.2,31.69,22.98
2016,2,8,16,0.5,43.75,20.91
2016,2,8,17,0.84,46.0,18.52
2016,2,8,18,1.28,50.94,17.12
2016,2,8,19,1.43,51.38,16.58
2016,2,8,20,1.35,49.06,16.56
2016,2,8,21,1.19,48.19,16.4
2016,2,8,22,0.98,48.81,16.13
2016,2,8,23,0.82,48.69,16.04
2016,2,9,0,0.82,48.69,15.93
2016,2,9,1,0.96,48.62,15.91
2016,2,9,2,1.17,49.75,15.65
2016,2,9,3,1.4,51.44,15.3
2016,2,9,4,1.6,52.94,14.98
2016,2,9,5,1.71,52.62,14.92
2016,2,9,6,1.79,51.88,14.99
2016,2,9,7,1.76,53.44,16.17
2016,2,9,8,1.83,49.31,18.93
2016,2,9,9,1.89,40.5,20.59
2016,2,9,10,1.56,34.44,22.35
2016,2,9,11,1.48,30.25,23.58
2016,2,9,12,1.64,29.62,23.94
2016,2,9,13,1.54,29.75,24.1
2016,2,9,14,1.27,32.12,23.71
2016,2,9,15,1.02,34.75,22.83
2016,2,9,16,1.37,50.56,20.26
2016,2,9,17,2.13,57.25,17.67
2016,2,9,18,2.26,60.38,16.83
2016,2,9,19,2.11,58.19,16.93
2016,2,9,20,1.9,54.12,17.3
2016,2,9,21,1.81,51.44,17.51
2016,2,9,22,1.79,50.44,17.44
2016,2,9,23,1.81,51.44,17.05
2016,2,10,0,1.87,54.75,16.41
2016,2,10,1,2.02,60.19,15.44
2016,2,10,2,2.08,65.06,14.55
2016,2,10,3,2.13,67.19,14.03
2016,2,10,4,2.25,67.19,13.83
2016,2,10,5,2.35,65.44,13.78
2016,2,10,6,2.24,62.88,13.76
2016,2,10,7,1.83,59.81,15.34
2016,2,10,8,1.59,52.69,18.27
2016,2,10,9,1.37,41.88,20.03
2016,2,10,10,0.74,35.06,21.98
2016,2,10,11,0.21,30.75,23.21
2016,2,10,12,0.55,30.56,23.53
2016,2,10,13,1.05,31.5,23.51
2016,2,10,14,1.34,33.62,23.22
2016,2,10,15,1.39,36.19,22.76
2016,2,10,16,1.25,50.56,20.91
2016,2,10,17,1.4,54.31,18.38
2016,2,10,18,1.48,58.38,17.15
2016,2,10,19,1.45,60.81,16.48
2016,2,10,20,1.45,61.5,16.06
2016,2,10,21,1.53,59.38,16.01
2016,2,10,22,1.44,55.31,16.22
2016,2,10,23,1.15,51.38,16.49
2016,2,11,0,0.87,49.75,16.51
2016,2,11,1,0.81,49.69,16.33
2016,2,11,2,0.98,49.5,16.22
2016,2,11,3,1.14,49.25,16.08
2016,2,11,4,1.24,48.5,15.93
2016,2,11,5,1.31,47.12,15.88
2016,2,11,6,1.38,45.88,15.85
2016,2,11,7,1.32,49.0,16.61
2016,2,11,8,1.34,49.44,18.99
2016,2,11,9,1.51,37.38,20.8
2016,2,11,10,1.44,34.56,22.32
2016,2,11,11,1.4,33.38,22.97
2016,2,11,12,1.31,33.62,23.08
2016,2,11,13,1.28,35.06,22.89
2016,2,11,14,1.37,37.25,22.47
2016,2,11,15,1.52,41.25,21.72
2016,2,11,16,1.54,56.25,19.69
2016,2,11,17,1.8,64.88,17.0
2016,2,11,18,1.98,68.5,15.97
2016,2,11,19,2.0,68.94,15.63
2016,2,11,20,1.86,67.44,15.62
2016,2,11,21,1.68,64.56,15.8
2016,2,11,22,1.56,61.31,15.96
2016,2,11,23,1.48,59.0,15.97
2016,2,12,0,1.47,57.62,15.77
2016,2,12,1,1.54,58.5,15.25
2016,2,12,2,1.63,60.69,14.58
2016,2,12,3,1.7,62.94,13.98
2016,2,12,4,1.8,64.56,13.58
2016,2,12,5,2.04,65.25,13.38
2016,2,12,6,2.39,65.56,13.37
2016,2,12,7,2.71,62.81,14.87
2016,2,12,8,3.08,55.81,17.18
2016,2,12,9,2.59,51.12,18.82
2016,2,12,10,1.87,42.19,21.15
2016,2,12,11,1.23,34.62,22.82
2016,2,12,12,0.93,35.31,22.88
2016,2,12,13,1.17,38.12,22.5
2016,2,12,14,1.71,41.44,21.85
2016,2,12,15,2.08,46.88,20.87
2016,2,12,16,2.05,62.69,18.84
2016,2,12,17,2.24,72.12,16.3
2016,2,12,18,2.34,74.06,15.62
2016,2,12,19,2.36,74.25,15.33
2016,2,12,20,2.57,75.19,14.99
2016,2,12,21,3.0,77.38,14.47
2016,2,12,22,3.28,79.0,13.94
2016,2,12,23,3.33,79.62,13.54
2016,2,13,0,3.26,79.81,13.23
2016,2,13,1,3.53,78.81,13.24
2016,2,13,2,3.43,78.69,13.32
2016,2,13,3,3.03,79.62,13.24
2016,2,13,4,3.1,80.62,13.11
2016,2,13,5,3.47,81.25,13.01
2016,2,13,6,3.92,82.38,12.78
2016,2,13,7,4.51,80.44,13.45
2016,2,13,8,4.52,75.38,14.95
2016,2,13,9,3.74,66.44,17.16
2016,2,13,10,3.22,54.81,19.39
2016,2,13,11,3.3,45.25,21.04
2016,2,13,12,3.62,41.94,21.64
2016,2,13,13,3.82,41.56,21.6
2016,2,13,14,3.75,42.06,21.23
2016,2,13,15,3.44,45.12,20.42
2016,2,13,16,3.26,55.19,18.63
2016,2,13,17,3.93,68.31,15.82
2016,2,13,18,4.44,73.94,14.8
2016,2,13,19,5.16,74.12,14.62
2016,2,13,20,5.4,73.31,14.48
2016,2,13,21,5.32,75.5,14.02
2016,2,13,22,5.43,78.88,13.62
2016,2,13,23,5.43,81.69,13.31
2016,2,14,0,5.56,83.06,12.99
2016,2,14,1,5.99,82.69,12.76
2016,2,14,2,6.07,82.62,12.47
2016,2,14,3,5.86,83.06,12.22
2016,2,14,4,5.44,84.75,11.91
2016,2,14,5,5.59,85.31,11.73
2016,2,14,6,6.44,82.94,11.87
2016,2,14,7,7.1,76.69,12.99
2016,2,14,8,6.66,68.25,15.08
2016,2,14,9,6.15,60.38,16.99
2016,2,14,10,5.96,57.19,17.9
2016,2,14,11,6.32,52.12,19.08
2016,2,14,12,6.5,47.06,20.3
2016,2,14,13,6.13,45.38,20.83
2016,2,14,14,5.52,46.69,20.66
2016,2,14,15,4.89,49.38,20.12
2016,2,14,16,4.05,55.31,18.88
2016,2,14,17,3.63,65.0,16.69
2016,2,14,18,4.41,68.0,15.96
2016,2,14,19,4.83,70.06,15.58
2016,2,14,20,5.12,71.31,15.4
2016,2,14,21,5.31,73.06,15.32
2016,2,14,22,5.16,75.56,15.22
2016,2,14,23,4.65,78.19,15.03
2016,2,15,0,4.03,79.62,14.66
2016,2,15,1,3.6,77.94,14.55
2016,2,15,2,3.21,74.06,14.67
2016,2,15,3,2.81,70.88,14.8
2016,2,15,4,2.45,68.44,14.92
2016,2,15,5,2.02,65.0,15.15
2016,2,15,6,1.76,61.62,15.5
2016,2,15,7,1.45,59.75,17.37
2016,2,15,8,1.61,48.12,20.32
2016,2,15,9,1.29,40.25,22.33
2016,2,15,10,1.04,35.06,24.11
2016,2,15,11,1.35,33.31,24.98
2016,2,15,12,1.63,34.12,25.1
2016,2,15,13,1.7,35.06,25.09
2016,2,15,14,1.7,36.56,24.91
2016,2,15,15,1.77,40.5,24.2
2016,2,15,16,1.69,53.5,22.34
2016,2,15,17,1.8,63.5,19.44
2016,2,15,18,1.87,67.0,18.32
2016,2,15,19,1.88,69.62,17.6
2016,2,15,20,2.07,70.62,17.12
2016,2,15,21,2.27,71.81,16.63
2016,2,15,22,2.35,73.25,16.11
2016,2,15,23,2.32,72.94,15.83
2016,2,16,0,2.13,69.88,15.87
2016,2,16,1,1.9,64.19,16.33
2016,2,16,2,1.74,58.75,16.91
2016,2,16,3,1.68,56.38,17.08
2016,2,16,4,1.75,56.44,16.89
2016,2,16,5,1.86,57.56,16.55
2016,2,16,6,1.88,57.56,16.46
2016,2,16,7,1.68,60.62,17.66
2016,2,16,8,1.94,51.19,20.29
2016,2,16,9,2.27,42.31,21.85
2016,2,16,10,2.26,38.38,23.01
2016,2,16,11,2.13,36.81,23.64
2016,2,16,12,1.97,36.31,23.95
2016,2,16,13,1.86,36.19,24.07
2016,2,16,14,1.8,37.5,23.79
2016,2,16,15,1.7,42.0,22.8
2016,2,16,16,1.45,56.44,20.63
2016,2,16,17,0.96,66.69,18.14
2016,2,16,18,0.24,65.0,17.69
2016,2,16,19,0.55,66.19,17.2
2016,2,16,20,0.84,66.88,16.83
2016,2,16,21,1.0,69.69,16.16
2016,2,16,22,1.12,74.94,15.24
2016,2,16,23,1.17,79.88,14.34
2016,2,17,0,1.41,82.25,13.65
2016,2,17,1,1.72,81.38,13.22
2016,2,17,2,1.95,80.38,12.99
2016,2,17,3,2.23,80.62,12.85
2016,2,17,4,2.68,82.06,12.74
2016,2,17,5,3.14,84.12,12.69
2016,2,17,6,3.54,85.38,12.92
2016,2,17,7,4.18,81.31,14.54
2016,2,17,8,4.4,79.69,15.4
2016,2,17,9,4.37,77.25,15.83
2016,2,17,10,4.3,75.62,16.15
2016,2,17,11,3.62,75.69,16.12
2016,2,17,12,2.62,77.06,15.76
2016,2,17,13,2.02,78.44,15.43
2016,2,17,14,2.6,78.56,14.98
2016,2,17,15,3.92,82.38,14.4
2016,2,17,16,4.94,83.69,13.81
2016,2,17,17,5.34,88.62,13.25
2016,2,17,18,5.49,93.56,13.05
2016,2,17,19,5.63,95.94,13.04
2016,2,17,20,5.75,96.12,13.13
2016,2,17,21,6.36,96.19,13.17
2016,2,17,22,6.72,96.56,13.18
2016,2,17,23,6.63,97.12,13.13
2016,2,18,0,6.23,97.31,13.26
2016,2,18,1,5.62,96.75,13.32
2016,2,18,2,5.13,95.69,12.71
2016,2,18,3,4.31,94.94,11.74
2016,2,18,4,3.98,91.69,11.14
2016,2,18,5,3.77,89.12,10.81
2016,2,18,6,3.3,89.12,10.51
2016,2,18,7,3.51,86.31,11.48
2016,2,18,8,3.51,82.06,12.01
2016,2,18,9,3.2,75.56,12.76
2016,2,18,10,3.09,65.31,13.93
2016,2,18,11,3.05,57.88,14.87
2016,2,18,12,3.2,54.69,15.38
2016,2,18,13,3.66,53.88,15.57
2016,2,18,14,4.13,54.31,15.51
2016,2,18,15,4.49,56.06,15.17
2016,2,18,16,4.48,60.19,14.44
2016,2,18,17,3.78,73.19,12.44
2016,2,18,18,3.54,78.75,11.46
2016,2,18,19,3.3,81.12,10.98
2016,2,18,20,3.12,82.5,10.63
2016,2,18,21,2.94,83.31,10.35
2016,2,18,22,2.72,83.56,10.15
2016,2,18,23,2.47,83.0,10.04
2016,2,19,0,2.21,82.06,10.03
2016,2,19,1,1.94,80.06,10.15
2016,2,19,2,1.83,78.81,10.15
2016,2,19,3,1.86,77.31,10.22
2016,2,19,4,1.73,76.44,10.19
2016,2,19,5,1.67,75.5,10.26
2016,2,19,6,1.97,76.25,10.24
2016,2,19,7,2.67,76.12,11.26
2016,2,19,8,3.99,71.19,12.51
2016,2,19,9,4.47,66.38,13.52
2016,2,19,10,4.25,58.69,14.57
2016,2,19,11,4.33,52.69,15.49
2016,2,19,12,4.49,50.5,16.11
2016,2,19,13,4.5,50.06,16.43
2016,2,19,14,4.45,50.69,16.48
2016,2,19,15,4.59,52.31,16.19
2016,2,19,16,4.54,57.19,15.24
2016,2,19,17,4.06,71.38,12.9
2016,2,19,18,4.04,79.38,11.75
2016,2,19,19,3.92,83.75,11.12
2016,2,19,20,3.77,85.75,10.72
2016,2,19,21,3.57,86.5,10.38
2016,2,19,22,3.44,86.5,10.09
2016,2,19,23,3.39,86.06,9.83
2016,2,20,0,3.43,86.06,9.58
2016,2,20,1,3.55,85.88,9.43
2016,2,20,2,3.74,86.25,9.37
2016,2,20,3,3.89,87.0,9.41
2016,2,20,4,4.0,87.06,9.64
2016,2,20,5,3.97,87.81,9.69
2016,2,20,6,3.92,89.25,9.62
2016,2,20,7,4.13,84.62,10.82
2016,2,20,8,4.34,76.81,12.47
2016,2,20,9,4.2,66.12,14.77
2016,2,20,10,3.72,60.38,16.55
2016,2,20,11,3.41,55.75,17.8
2016,2,20,12,3.03,52.38,18.7
2016,2,20,13,2.85,50.62,19.07
2016,2,20,14,2.87,51.19,18.92
2016,2,20,15,3.12,54.5,18.23
2016,2,20,16,3.42,62.88,16.82
2016,2,20,17,3.45,77.5,14.04
2016,2,20,18,3.78,81.81,12.81
2016,2,20,19,3.78,83.38,12.15
2016,2,20,20,3.49,84.38,11.65
2016,2,20,21,3.24,85.56,11.17
2016,2,20,22,3.08,86.94,10.73
2016,2,20,23,3.03,87.19,10.37
2016,2,21,0,3.09,86.81,10.12
2016,2,21,1,3.37,87.0,9.87
2016,2,21,2,3.87,87.81,9.69
2016,2,21,3,4.15,89.0,9.59
2016,2,21,4,4.37,89.81,9.55
2016,2,21,5,4.64,89.25,9.56
2016,2,21,6,4.71,88.25,9.56
2016,2,21,7,5.0,81.5,10.98
2016,2,21,8,4.42,72.31,13.2
2016,2,21,9,3.3,64.0,16.05
2016,2,21,10,2.91,52.31,18.73
2016,2,21,11,3.45,43.62,20.47
2016,2,21,12,4.05,40.75,21.14
2016,2,21,13,4.48,40.44,21.14
2016,2,21,14,4.71,41.62,20.71
2016,2,21,15,4.77,45.56,19.78
2016,2,21,16,4.66,54.56,18.0
2016,2,21,17,4.23,68.31,15.24
2016,2,21,18,4.32,73.69,14.07
2016,2,21,19,4.54,74.31,13.69
2016,2,21,20,4.63,74.44,13.42
2016,2,21,21,4.76,74.44,13.07
2016,2,21,22,4.86,73.81,12.59
2016,2,21,23,4.97,72.81,12.15
2016,2,22,0,5.06,72.25,11.83
2016,2,22,1,5.05,73.38,11.54
2016,2,22,2,5.04,76.0,11.24
2016,2,22,3,5.13,78.44,10.94
2016,2,22,4,5.23,80.94,10.63
2016,2,22,5,5.2,82.94,10.38
2016,2,22,6,5.3,83.75,10.3
2016,2,22,7,6.14,77.0,11.71
2016,2,22,8,6.17,65.94,13.89
2016,2,22,9,6.01,54.19,16.18
2016,2,22,10,5.74,47.12,17.87
2016,2,22,11,5.3,42.88,19.13
2016,2,22,12,4.93,39.81,19.97
2016,2,22,13,4.74,38.62,20.33
2016,2,22,14,4.67,39.19,20.23
2016,2,22,15,4.64,40.88,19.76
2016,2,22,16,4.3,46.25,18.45
2016,2,22,17,4.4,54.38,16.19
2016,2,22,18,5.32,59.5,15.03
2016,2,22,19,5.82,64.88,14.45
2016,2,22,20,5.82,69.62,14.13
2016,2,22,21,5.75,73.25,13.81
2016,2,22,22,5.49,75.81,13.49
2016,2,22,23,5.11,76.19,13.37
2016,2,23,0,4.23,78.31,12.94
2016,2,23,1,3.77,80.31,12.51
2016,2,23,2,3.6,82.06,12.21
2016,2,23,3,3.39,82.31,12.23
2016,2,23,4,2.93,80.12,12.48
2016,2,23,5,2.11,76.81,12.65
2016,2,23,6,1.47,70.88,12.99
2016,2,23,7,0.98,66.44,14.76
2016,2,23,8,1.27,51.44,17.0
2016,2,23,9,1.21,41.88,18.67
2016,2,23,10,0.45,33.69,20.55
2016,2,23,11,0.84,31.88,21.42
2016,2,23,12,1.11,33.5,21.51
2016,2,23,13,1.01,34.38,21.51
2016,2,23,14,0.83,35.12,21.46
2016,2,23,15,0.91,37.88,21.05
2016,2,23,16,1.2,49.69,19.73
2016,2,23,17,1.58,52.38,18.19
2016,2,23,18,1.77,56.25,17.07
2016,2,23,19,1.75,59.25,16.3
2016,2,23,20,1.61,58.56,15.99
2016,2,23,21,1.45,60.12,15.3
2016,2,23,22,1.46,62.81,14.34
2016,2,23,23,1.68,62.44,13.62
2016,2,24,0,2.04,60.25,13.13
2016,2,24,1,2.26,58.56,12.74
2016,2,24,2,2.23,58.06,12.48
2016,2,24,3,2.18,58.44,12.33
2016,2,24,4,2.23,58.75,12.23
2016,2,24,5,2.34,58.56,12.15
2016,2,24,6,2.46,58.19,12.19
2016,2,24,7,2.55,54.12,14.58
2016,2,24,8,3.02,44.12,17.04
2016,2,24,9,2.76,39.88,18.73
2016,2,24,10,2.52,35.88,20.21
2016,2,24,11,2.22,33.31,21.21
2016,2,24,12,1.85,30.81,21.98
2016,2,24,13,1.7,30.56,22.19
2016,2,24,14,1.83,32.75,21.69
2016,2,24,15,2.03,37.62,20.52
2016,2,24,16,2.09,49.69,18.5
2016,2,24,17,2.17,65.31,15.45
